자치구,화재건수,인명피해,재산피해,날짜
강서구,1,1,3529,20150210
관악구,3,0,1164,20150210
광진구,1,0,2418,20150210
구로구,1,0,735,20150210
금천구,0,0,0,20150210
노원구,1,0,0,20150210
도봉구,0,0,0,20150210
동대문구,2,0,321,20150210
동작구,1,0,101,20150210
마포구,1,0,3510,20150210
서대문구,1,0,0,20150210
서초구,2,0,6200,20150210
성동구,0,0,0,20150210
성북구,0,0,0,20150210
송파구,2,0,338,20150210
양천구,0,0,0,20150210
영등포구,0,0,0,20150210
용산구,3,0,6145,20150210
은평구,1,0,1503,20150210
종로구,2,0,230,20150210
중구,0,0,0,20150210
중랑구,0,0,0,20150210
강남구,0,0,0,20150211
강동구,3,0,1583,20150211
강북구,0,0,0,20150211
강서구,0,0,0,20150211
관악구,0,0,0,20150211
광진구,0,0,0,20150211
구로구,0,0,0,20150211
금천구,2,0,145,20150211
노원구,3,0,1691,20150211
도봉구,1,0,496,20150211
동대문구,3,0,167,20150211
동작구,0,0,0,20150211
마포구,0,0,0,20150211
서대문구,1,0,0,20150211
서초구,0,0,0,20150211
성동구,0,0,0,20150211
성북구,0,0,0,20150211
송파구,0,0,0,20150211
양천구,0,0,0,20150211
영등포구,2,0,413,20150211
용산구,0,0,0,20150211
은평구,2,0,218,20150211
종로구,0,0,0,20150211
중구,1,0,4015,20150211
중랑구,0,0,0,20150211
강남구,2,0,320,20150212
강동구,1,0,6770,20150212
강북구,1,1,234,20150212
강서구,1,0,49,20150212
관악구,0,0,0,20150212
광진구,2,1,14936,20150212
구로구,0,0,0,20150212
금천구,0,0,0,20150212
노원구,0,0,0,20150212
도봉구,1,0,4515,20150212
동대문구,1,0,110,20150212
동작구,0,0,0,20150212
마포구,1,0,371,20150212
서대문구,0,0,0,20150212
서초구,0,0,0,20150212
성동구,0,0,0,20150212
성북구,0,0,0,20150212
송파구,1,0,132,20150212
양천구,1,0,2134,20150212
영등포구,0,0,0,20150212
용산구,0,0,0,20150212
은평구,0,0,0,20150212
종로구,0,0,0,20150212
중구,0,0,0,20150212
중랑구,0,0,0,20150212
강남구,2,0,2180,20150213
강동구,0,0,0,20150213
강북구,0,0,0,20150213
강서구,1,0,8,20150213
관악구,1,0,955,20150213
광진구,2,0,550,20150213
구로구,0,0,0,20150213
금천구,1,0,90,20150213
노원구,0,0,0,20150213
도봉구,0,0,0,20150213
동대문구,4,0,2136,20150213
동작구,1,0,3267,20150213
마포구,1,0,67,20150213
서대문구,1,0,59,20150213
서초구,2,0,12,20150213
성동구,0,0,0,20150213
성북구,0,0,0,20150213
송파구,3,0,528,20150213
양천구,0,0,0,20150213
영등포구,2,0,5131,20150213
용산구,1,0,0,20150213
은평구,2,0,129,20150213
종로구,1,0,20,20150213
중구,3,0,330,20150213
중랑구,1,0,41,20150213
강남구,3,0,2336,20150214
강동구,0,0,0,20150214
강북구,0,0,0,20150214
강서구,3,0,669,20150214
관악구,1,0,167,20150214
광진구,1,0,140,20150214
구로구,3,0,778,20150214
금천구,0,0,0,20150214
노원구,0,0,0,20150214
도봉구,1,0,233,20150214
동대문구,1,0,209,20150214
동작구,1,0,0,20150214
마포구,1,0,308,20150214
서대문구,0,0,0,20150214
서초구,1,0,93,20150214
성동구,0,0,0,20150214
성북구,0,0,0,20150214
송파구,2,0,1328,20150214
양천구,1,0,64,20150214
영등포구,0,0,0,20150214
용산구,0,0,0,20150214
은평구,0,0,0,20150214
종로구,1,0,50,20150214
중구,1,0,100,20150214
중랑구,0,0,0,20150214
강남구,5,0,10022,20150215
강동구,0,0,0,20150215
강북구,0,0,0,20150215
강서구,0,0,0,20150215
관악구,1,0,420,20150215
광진구,0,0,0,20150215
구로구,0,0,0,20150215
금천구,0,0,0,20150215
노원구,0,0,0,20150215
도봉구,0,0,0,20150215
동대문구,1,0,1676,20150215
동작구,0,0,0,20150215
마포구,0,0,0,20150215
서대문구,3,0,531,20150215
서초구,1,0,49,20150215
성동구,1,0,275,20150215
성북구,0,0,0,20150215
송파구,1,0,4400,20150215
양천구,2,0,35,20150215
영등포구,1,0,430,20150215
용산구,0,0,0,20150215
은평구,1,0,148,20150215
종로구,1,0,200,20150215
중구,0,0,0,20150215
중랑구,0,0,0,20150215
강남구,3,0,24504,20150216
강동구,1,0,53,20150216
강북구,3,0,50,20150216
강서구,1,0,59,20150216
관악구,1,0,30,20150216
광진구,0,0,0,20150216
구로구,0,0,0,20150216
금천구,0,0,0,20150216
노원구,1,0,2351,20150216
도봉구,0,0,0,20150216
동대문구,0,0,0,20150216
동작구,0,0,0,20150216
마포구,3,0,100,20150216
서대문구,0,0,0,20150216
서초구,0,0,0,20150216
성동구,0,0,0,20150216
성북구,0,0,0,20150216
송파구,1,0,55,20150216
양천구,0,0,0,20150216
영등포구,0,0,0,20150216
용산구,1,0,6850,20150216
은평구,0,0,0,20150216
종로구,2,0,60,20150216
중구,1,0,343,20150216
중랑구,0,0,0,20150216
강남구,6,0,3885,20150217
강동구,1,0,381,20150217
강북구,1,0,28,20150217
강서구,2,0,19559,20150217
관악구,0,0,0,20150217
광진구,1,0,50,20150217
구로구,3,0,819,20150217
금천구,2,0,7452,20150217
노원구,1,0,459,20150217
도봉구,0,0,0,20150217
동대문구,0,0,0,20150217
동작구,0,0,0,20150217
마포구,0,0,0,20150217
서대문구,0,0,0,20150217
서초구,1,0,20,20150217
성동구,0,0,0,20150217
성북구,0,0,0,20150217
송파구,1,0,28,20150217
양천구,1,0,17,20150217
영등포구,1,0,470,20150217
용산구,0,0,0,20150217
은평구,0,0,0,20150217
종로구,1,0,23,20150217
중구,1,0,250,20150217
중랑구,2,0,4458,20150217
강남구,1,0,46,20150218
강동구,3,0,384,20150218
강북구,2,1,522,20150218
강서구,2,0,420,20150218
관악구,0,0,0,20150218
광진구,0,0,0,20150218
구로구,0,0,0,20150218
금천구,1,0,453,20150218
노원구,1,1,6323,20150218
도봉구,0,0,0,20150218
동대문구,2,2,245077,20150218
동작구,0,0,0,20150218
마포구,1,0,418,20150218
서대문구,1,0,49,20150218
서초구,1,0,2827,20150218
성동구,1,0,1416,20150218
성북구,0,0,0,20150218
송파구,0,0,0,20150218
양천구,0,0,0,20150218
영등포구,2,0,501,20150218
용산구,1,0,50,20150218
은평구,1,0,23372,20150218
종로구,0,0,0,20150218
중구,0,0,0,20150218
중랑구,0,0,0,20150218
강남구,0,0,0,20150219
강동구,1,0,23,20150219
강북구,0,0,0,20150219
강서구,1,0,44,20150219
관악구,3,0,4015,20150219
광진구,0,0,0,20150219
구로구,0,0,0,20150219
금천구,1,0,28,20150219
노원구,0,0,0,20150219
도봉구,0,0,0,20150219
동대문구,0,0,0,20150219
동작구,1,0,376,20150219
마포구,0,0,0,20150219
서대문구,0,0,0,20150219
서초구,1,0,177,20150219
성동구,0,0,0,20150219
성북구,0,0,0,20150219
송파구,0,0,0,20150219
양천구,0,0,0,20150219
영등포구,0,0,0,20150219
용산구,0,0,0,20150219
은평구,0,0,0,20150219
종로구,0,0,0,20150219
중구,1,0,440,20150219
중랑구,1,1,194,20150219
강남구,1,0,532,20150220
강동구,0,0,0,20150220
강북구,1,0,639,20150220
강서구,0,0,0,20150220
관악구,0,0,0,20150220
광진구,0,0,0,20150220
구로구,1,0,12,20150220
금천구,0,0,0,20150220
노원구,1,0,34680,20150220
도봉구,0,0,0,20150220
동대문구,1,0,4177,20150220
동작구,0,0,0,20150220
마포구,0,0,0,20150220
서대문구,1,0,4147,20150220
서초구,0,0,0,20150220
성동구,3,0,782,20150220
성북구,0,0,0,20150220
송파구,1,0,1522,20150220
양천구,0,0,0,20150220
영등포구,0,0,0,20150220
용산구,0,0,0,20150220
은평구,1,0,3960,20150220
종로구,0,0,0,20150220
중구,0,0,0,20150220
중랑구,1,0,2200,20150220
강남구,1,0,152,20150221
강동구,1,0,72,20150221
강북구,0,0,0,20150221
강서구,2,0,3695,20150221
관악구,0,0,0,20150221
광진구,0,0,0,20150221
구로구,0,0,0,20150221
금천구,0,0,0,20150221
노원구,1,6,4019,20150221
도봉구,0,0,0,20150221
동대문구,0,0,0,20150221
동작구,1,0,154,20150221
마포구,0,0,0,20150221
서대문구,0,0,0,20150221
서초구,0,0,0,20150221
성동구,1,0,9007,20150221
성북구,0,0,0,20150221
송파구,0,0,0,20150221
양천구,0,0,0,20150221
영등포구,2,0,430,20150221
용산구,1,0,4,20150221
은평구,0,0,0,20150221
종로구,2,0,573,20150221
중구,1,0,100,20150221
중랑구,0,0,0,20150221
강남구,1,0,1117,20150222
강동구,0,0,0,20150222
강북구,0,0,0,20150222
강서구,0,0,0,20150222
관악구,1,0,152,20150222
광진구,1,0,5332,20150222
구로구,0,0,0,20150222
금천구,1,0,6,20150222
노원구,0,0,0,20150222
도봉구,0,0,0,20150222
동대문구,0,0,0,20150222
동작구,1,1,77,20150222
마포구,0,0,0,20150222
서대문구,1,0,300,20150222
서초구,0,0,0,20150222
성동구,0,0,0,20150222
성북구,1,0,83,20150222
송파구,1,0,180,20150222
양천구,0,0,0,20150222
영등포구,0,0,0,20150222
용산구,0,0,0,20150222
은평구,1,0,1018,20150222
종로구,0,0,0,20150222
중구,0,0,0,20150222
중랑구,0,0,0,20150222
강남구,0,0,0,20150223
강동구,0,0,0,20150223
강북구,0,0,0,20150223
강서구,1,0,46,20150223
관악구,0,0,0,20150223
광진구,0,0,0,20150223
구로구,1,0,8,20150223
금천구,0,0,0,20150223
노원구,0,0,0,20150223
도봉구,0,0,0,20150223
동대문구,0,0,0,20150223
동작구,0,0,0,20150223
마포구,1,0,11,20150223
서대문구,0,0,0,20150223
서초구,0,0,0,20150223
성동구,0,0,0,20150223
성북구,0,0,0,20150223
송파구,0,0,0,20150223
양천구,1,0,110,20150223
영등포구,0,0,0,20150223
용산구,0,0,0,20150223
은평구,0,0,0,20150223
종로구,1,0,30,20150223
중구,0,0,0,20150223
중랑구,0,0,0,20150223
강남구,1,0,2887,20150224
강동구,0,0,0,20150224
강북구,1,1,0,20150224
강서구,1,0,477,20150224
관악구,0,0,0,20150224
광진구,1,0,38,20150224
구로구,1,0,170,20150224
금천구,0,0,0,20150224
노원구,0,0,0,20150224
도봉구,1,0,1485,20150224
동대문구,1,0,3134,20150224
동작구,0,0,0,20150224
마포구,0,0,0,20150224
서대문구,0,0,0,20150224
서초구,1,0,2970,20150224
성동구,0,0,0,20150224
성북구,0,0,0,20150224
송파구,1,5,8503,20150224
양천구,0,0,0,20150224
영등포구,0,0,0,20150224
용산구,0,0,0,20150224
은평구,3,0,165,20150224
종로구,1,0,50,20150224
중구,0,0,0,20150224
중랑구,1,0,266,20150224
강남구,1,0,121,20150225
강동구,1,0,304,20150225
강북구,0,0,0,20150225
강서구,0,0,0,20150225
관악구,2,0,62,20150225
광진구,1,0,38,20150225
구로구,1,0,27,20150225
금천구,1,0,866,20150225
노원구,0,0,0,20150225
도봉구,0,0,0,20150225
동대문구,0,0,0,20150225
동작구,2,0,11,20150225
마포구,1,0,443,20150225
서대문구,1,1,4445,20150225
서초구,1,0,495,20150225
성동구,0,0,0,20150225
성북구,0,0,0,20150225
송파구,0,0,0,20150225
양천구,0,0,0,20150225
영등포구,1,0,38,20150225
용산구,0,0,0,20150225
은평구,0,0,0,20150225
종로구,0,0,0,20150225
중구,0,0,0,20150225
중랑구,1,0,55,20150225
강남구,1,0,0,20150226
강동구,0,0,0,20150226
강북구,0,0,0,20150226
강서구,0,0,0,20150226
관악구,0,0,0,20150226
광진구,1,0,30508,20150226
구로구,0,0,0,20150226
금천구,0,0,0,20150226
노원구,0,0,0,20150226
도봉구,0,0,0,20150226
동대문구,0,0,0,20150226
동작구,1,0,105,20150226
마포구,0,0,0,20150226
서대문구,0,0,0,20150226
서초구,1,0,20,20150226
성동구,0,0,0,20150226
성북구,1,0,1980,20150226
송파구,3,0,20820,20150226
양천구,1,0,447,20150226
영등포구,1,0,2626,20150226
용산구,0,0,0,20150226
은평구,1,0,3311,20150226
종로구,2,0,250,20150226
중구,1,0,110,20150226
중랑구,0,0,0,20150226
강남구,2,0,5127,20150227
강동구,1,0,363,20150227
강북구,1,0,30,20150227
강서구,1,0,18680,20150227
관악구,2,0,5793,20150227
광진구,0,0,0,20150227
구로구,1,0,52,20150227
금천구,0,0,0,20150227
노원구,0,0,0,20150227
도봉구,0,0,0,20150227
동대문구,0,0,0,20150227
동작구,0,0,0,20150227
마포구,0,0,0,20150227
서대문구,0,0,0,20150227
서초구,3,0,1960,20150227
성동구,1,0,823,20150227
성북구,0,0,0,20150227
송파구,0,0,0,20150227
양천구,0,0,0,20150227
영등포구,0,0,0,20150227
용산구,2,0,817,20150227
은평구,0,0,0,20150227
종로구,0,0,0,20150227
중구,2,0,60440,20150227
중랑구,1,1,3079,20150227
강남구,0,0,0,20150228
강동구,0,0,0,20150228
강북구,1,0,275,20150228
강서구,0,0,0,20150228
관악구,3,0,12872,20150228
광진구,1,0,144,20150228
구로구,0,0,0,20150228
금천구,0,0,0,20150228
노원구,1,0,0,20150228
도봉구,0,0,0,20150228
동대문구,1,0,81,20150228
동작구,1,0,3741,20150228
마포구,0,0,0,20150228
서대문구,0,0,0,20150228
서초구,0,0,0,20150228
성동구,0,0,0,20150228
성북구,1,0,800,20150228
송파구,3,0,321,20150228
양천구,1,0,3046,20150228
영등포구,1,0,37,20150228
용산구,1,0,7762,20150228
은평구,2,0,439,20150228
종로구,0,0,0,20150228
중구,0,0,0,20150228
중랑구,0,0,0,20150228
강남구,1,0,14275,20150301
강동구,3,0,269,20150301
강북구,0,0,0,20150301
강서구,2,0,4162,20150301
관악구,2,1,13710,20150301
광진구,0,0,0,20150301
구로구,0,0,0,20150301
금천구,1,0,32,20150301
노원구,1,0,50,20150301
도봉구,0,0,0,20150301
동대문구,0,0,0,20150301
동작구,0,0,0,20150301
마포구,0,0,0,20150301
서대문구,0,0,0,20150301
서초구,0,0,0,20150301
성동구,0,0,0,20150301
성북구,0,0,0,20150301
송파구,1,0,256,20150301
양천구,0,0,0,20150301
영등포구,3,0,4822,20150301
용산구,1,0,23,20150301
은평구,0,0,0,20150301
종로구,0,0,0,20150301
중구,0,0,0,20150301
중랑구,0,0,0,20150301
강남구,2,0,317,20150302
강동구,1,0,20,20150302
강북구,1,0,4952,20150302
강서구,0,0,0,20150302
관악구,0,0,0,20150302
광진구,1,0,105,20150302
구로구,1,0,95,20150302
금천구,0,0,0,20150302
노원구,0,0,0,20150302
도봉구,0,0,0,20150302
동대문구,2,0,31,20150302
동작구,0,0,0,20150302
마포구,2,0,4891,20150302
서대문구,0,0,0,20150302
서초구,0,0,0,20150302
성동구,0,0,0,20150302
성북구,1,0,50,20150302
송파구,1,0,11,20150302
양천구,2,0,407,20150302
영등포구,0,0,0,20150302
용산구,2,0,110,20150302
은평구,0,0,0,20150302
종로구,1,0,110,20150302
중구,1,0,30801,20150302
중랑구,0,0,0,20150302
강남구,1,0,20,20150303
강동구,1,0,20,20150303
강북구,0,0,0,20150303
강서구,0,0,0,20150303
관악구,0,0,0,20150303
광진구,0,0,0,20150303
구로구,2,0,111,20150303
금천구,0,0,0,20150303
노원구,0,0,0,20150303
도봉구,0,0,0,20150303
동대문구,2,0,57,20150303
동작구,0,0,0,20150303
마포구,0,0,0,20150303
서대문구,0,0,0,20150303
서초구,1,0,660,20150303
성동구,0,0,0,20150303
성북구,1,0,202,20150303
송파구,0,0,0,20150303
양천구,1,0,8256,20150303
영등포구,0,0,0,20150303
용산구,2,0,732,20150303
은평구,1,0,71,20150303
종로구,0,0,0,20150303
중구,0,0,0,20150303
중랑구,2,0,883,20150303
강남구,0,0,0,20150304
강동구,0,0,0,20150304
강북구,1,0,1014,20150304
강서구,1,0,91,20150304
관악구,0,0,0,20150304
광진구,0,0,0,20150304
구로구,0,0,0,20150304
금천구,1,0,944,20150304
노원구,0,0,0,20150304
도봉구,0,0,0,20150304
동대문구,0,0,0,20150304
동작구,1,0,29,20150304
마포구,0,0,0,20150304
서대문구,0,0,0,20150304
서초구,0,0,0,20150304
성동구,1,0,50,20150304
성북구,0,0,0,20150304
송파구,4,0,15139,20150304
양천구,1,0,17,20150304
영등포구,0,0,0,20150304
용산구,0,0,0,20150304
은평구,0,0,0,20150304
종로구,0,0,0,20150304
중구,0,0,0,20150304
중랑구,0,0,0,20150304
강남구,2,0,26077,20150305
강동구,0,0,0,20150305
강북구,0,0,0,20150305
강서구,0,0,0,20150305
관악구,1,0,478,20150305
광진구,2,0,480,20150305
구로구,0,0,0,20150305
금천구,1,0,20625,20150305
노원구,0,0,0,20150305
도봉구,0,0,0,20150305
동대문구,0,0,0,20150305
동작구,1,0,0,20150305
마포구,0,0,0,20150305
서대문구,0,0,0,20150305
서초구,2,0,122,20150305
성동구,0,0,0,20150305
성북구,0,0,0,20150305
송파구,0,0,0,20150305
양천구,0,0,0,20150305
영등포구,0,0,0,20150305
용산구,1,0,821,20150305
은평구,2,1,35133,20150305
종로구,0,0,0,20150305
중구,0,0,0,20150305
중랑구,0,0,0,20150305
강남구,0,0,0,20150306
강동구,1,0,5471,20150306
강북구,0,0,0,20150306
강서구,1,0,136,20150306
관악구,5,1,29219,20150306
광진구,0,0,0,20150306
구로구,0,0,0,20150306
금천구,1,0,35,20150306
노원구,0,0,0,20150306
도봉구,1,0,50,20150306
동대문구,2,0,106,20150306
동작구,0,0,0,20150306
마포구,1,0,2200,20150306
서대문구,0,0,0,20150306
서초구,0,0,0,20150306
성동구,0,0,0,20150306
성북구,2,0,146,20150306
송파구,1,0,57,20150306
양천구,2,0,812,20150306
영등포구,0,0,0,20150306
용산구,1,0,420,20150306
은평구,1,0,0,20150306
종로구,2,0,106,20150306
중구,0,0,0,20150306
중랑구,0,0,0,20150306
강남구,0,0,0,20150307
강동구,2,0,73,20150307
강북구,0,0,0,20150307
강서구,0,0,0,20150307
관악구,0,0,0,20150307
광진구,3,0,148,20150307
구로구,2,0,4591,20150307
금천구,0,0,0,20150307
노원구,1,0,0,20150307
도봉구,0,0,0,20150307
동대문구,0,0,0,20150307
동작구,1,0,0,20150307
마포구,1,0,137,20150307
서대문구,0,0,0,20150307
서초구,0,0,0,20150307
성동구,1,0,449,20150307
성북구,0,0,0,20150307
송파구,1,0,471,20150307
양천구,3,0,1512,20150307
영등포구,2,0,1003,20150307
용산구,0,0,0,20150307
은평구,0,0,0,20150307
종로구,1,0,50,20150307
중구,2,0,77,20150307
중랑구,1,0,17718,20150307
강남구,0,0,0,20150308
강동구,0,0,0,20150308
강북구,0,0,0,20150308
강서구,1,0,1670,20150308
관악구,0,0,0,20150308
광진구,0,0,0,20150308
구로구,1,0,254,20150308
금천구,2,0,1093,20150308
노원구,1,0,30,20150308
도봉구,2,0,176,20150308
동대문구,2,0,1559,20150308
동작구,1,0,0,20150308
마포구,0,0,0,20150308
서대문구,1,0,0,20150308
서초구,1,0,3866,20150308
성동구,1,0,48,20150308
성북구,0,0,0,20150308
송파구,1,0,2950,20150308
양천구,0,0,0,20150308
영등포구,0,0,0,20150308
용산구,1,0,0,20150308
은평구,1,0,36,20150308
종로구,0,0,0,20150308
중구,1,0,100,20150308
중랑구,1,1,2351,20150308
강남구,0,0,0,20150309
강동구,0,0,0,20150309
강북구,0,0,0,20150309
강서구,0,0,0,20150309
관악구,0,0,0,20150309
광진구,0,0,0,20150309
